Time	(LW,G1)	(G1,G2)	(G2,G3)	(G3,G4)	(G4,G5)	(G5,G6)	(G6,G7)	(G7,G8)	(G8,G9)	(G9,G10)	(G10,G11)	(G11,G12)	(G12,G13)	(G13,G14)	(G14,G15)	(G15,G16)	(G16,G17)	(G17,G18)	(G18,G19)	(G19,G20)	(G20,G21)	(G21,G22)	(G22,G23)	(G23,G24)	(G24,G25)	(G25,G26)	(G26,G27)	(G27,G28)	(G28,G29)	(G29,G30)	(G30,G31)	(G31,G32)	(G32,G33)	(G33,G34)	(G34,G35)	(G35,G36)	(G36,G37)	(G37,G38)	(G38,G39)	(G39,G40)	(G40,G41)	(G41,G42)	(G42,G43)	(G43,G44)	(G44,G45)	(G45,G46)	(G46,G47)	(G47,G48)	(G48,G49)	(G49,G50)	(G50,G51)	(G51,G52)	(G52,G53)	(G53,G54)	(G54,G55)	(G55,G56)	(G56,G57)	(G57,G58)	(G58,G59)	(G59,G60)	(G60,G61)	(G61,G62)	(G62,G63)	(G63,G64)	(G64,G65)	(G65,G66)	(G66,G67)	(G67,G68)	(G68,G69)	(G69,G70)	(G70,G71)	(G71,G72)	(G72,G73)	(G73,G74)	(G74,G75)	(G75,G76)	(G76,G77)	(G77,G78)	(G78,G79)	(G79,G80)	(G80,G81)	(G81,G82)	(G82,G83)	(G83,G84)	(G84,G85)	(G85,G86)	(G86,G87)	(G87,G88)	(G88,G89)	(G89,G90)	(G90,G91)	(G91,G92)	(G92,G93)	(G93,G94)	(G94,G95)	(G95,G96)	(G96,G97)	(G97,G98)	(G98,G99)	(G99,G100)	(G100,RW)
0.009505	0	9.5087e-08	5.92801e-10	0	0	0	1.31943e-06	1.18906e-05	1.91561e-07	0	0	9.76842e-08	2.13366e-08	0	3.25836e-10	2.37639e-08	0	1.63185e-10	2.09334e-08	1.06879e-08	1.55835e-08	0	0	0	0	0	9.6349e-09	3.79501e-09	0	0	1.28395e-09	8.59805e-08	1.90851e-08	0	0	1.12863e-09	9.18973e-12	0	6.38949e-09	1.52498e-09	2.22926e-08	3.02423e-07	7.21456e-09	0	0	2.84635e-09	4.47646e-09	6.9899e-08	0	0	0	0	3.06572e-08	2.12301e-09	3.62387e-10	5.81804e-09	7.98419e-08	1.75221e-09	0	6.73093e-08	1.55287e-09	3.25731e-08	8.92639e-10	0	0	1.14317e-08	0	4.47436e-08	0	0	4.76912e-11	0	7.61466e-08	6.44065e-08	0	0	0	0	1.32158e-12	0	0	0	0	8.55454e-09	0	1.49855e-09	6.06773e-09	7.52567e-09	0	5.32704e-10	0	0	9.22506e-09	3.04529e-09	6.08317e-10	0	0	6.41545e-09	2.95994e-09	0	1.71081e-10
0.00951	0	8.62077e-08	3.79578e-11	0	0	0	3.53906e-06	8.96457e-06	2.01872e-08	0	0	1.0189e-07	1.81806e-08	0	8.90345e-10	2.51796e-08	0	5.79218e-10	1.17687e-08	2.95113e-08	9.2954e-09	0	0	0	0	0	7.71291e-09	3.17144e-09	0	1.45569e-11	3.11066e-10	7.50867e-08	3.50219e-08	0	0	6.60155e-10	2.46689e-11	0	5.19868e-09	3.92919e-09	2.26019e-08	3.04239e-07	2.82163e-09	0	0	2.87635e-09	2.17573e-09	6.60204e-08	4.66954e-12	0	0	0	3.45606e-08	1.33649e-09	1.3166e-09	3.94896e-09	6.91181e-08	2.63346e-09	0	6.922e-08	1.73129e-09	4.73051e-08	3.77406e-10	0	0	1.04528e-08	0	4.26073e-08	0	0	6.528e-11	0	5.70621e-08	7.63989e-08	0	0	0	0	0	0	0	0	0	6.78666e-09	0	7.06238e-10	9.75563e-09	5.16024e-09	0	8.54224e-10	0	0	1.22109e-08	4.12055e-09	2.79477e-11	0	0	1.06114e-08	2.00197e-09	0	6.4137e-10
0.009515	0	7.02241e-08	0	4.18094e-11	0	0	7.01396e-06	5.32478e-06	2.66377e-11	0	0	9.77611e-08	1.57965e-08	0	1.96768e-09	2.48314e-08	0	1.40891e-09	5.53759e-09	5.89842e-08	4.84324e-09	0	0	0	0	0	5.7615e-09	2.59252e-09	0	4.79443e-10	3.06503e-11	6.08151e-08	5.62386e-08	0	0	3.18341e-10	5.18673e-11	0	4.00833e-09	8.11656e-09	2.56299e-08	2.74102e-07	1.10381e-09	0	0	2.82539e-09	9.90407e-10	5.69454e-08	1.09625e-09	0	0	0	3.60155e-08	8.84307e-10	3.11422e-09	2.83032e-09	5.4496e-08	4.15185e-09	0	6.51221e-08	2.56907e-09	6.10487e-08	1.52013e-10	0	0	8.90596e-09	4.02015e-11	3.71214e-08	0	0	8.44928e-11	0	3.94858e-08	8.50643e-08	0	0	0	0	0	0	0	1.82858e-12	0	4.92262e-09	0	2.59479e-10	1.41066e-08	3.24933e-09	0	1.22882e-09	0	0	1.50272e-08	5.39425e-09	0	8.94521e-13	0	1.54224e-08	1.28416e-09	0	1.48946e-09
0.00952	0	5.05901e-08	0	5.66875e-10	0	0	1.07284e-05	2.4386e-06	0	0	0	8.60047e-08	1.41042e-08	0	3.75687e-09	2.28529e-08	0	2.72359e-09	2.0879e-09	9.58131e-08	2.19911e-09	0	0	1.2435e-12	1.03608e-10	0	3.95761e-09	2.06082e-09	0	1.91493e-09	0	4.58536e-08	8.07067e-08	0	0	1.08665e-10	9.27068e-11	0	2.95714e-09	1.44587e-08	3.1739e-08	2.19623e-07	5.38575e-10	0	0	2.6756e-09	4.34971e-10	4.45585e-08	5.87467e-09	0	0	0	3.47133e-08	6.67299e-10	5.83429e-09	2.21306e-09	3.86392e-08	6.48022e-09	0	5.59531e-08	4.56205e-09	7.12654e-08	7.4142e-11	0	0	7.02798e-09	5.19158e-10	2.93785e-08	0	0	1.04386e-10	0	2.51005e-08	8.8389e-08	0	0	0	0	0	0	0	1.71533e-10	0	3.19165e-09	0	6.15037e-11	1.85957e-08	1.86506e-09	0	1.62634e-09	0	8.92765e-13	1.73661e-08	6.85175e-09	0	1.65893e-11	0	2.02158e-08	7.96584e-10	0	2.73182e-09
0.009525	0	3.1248e-08	0	1.9313e-09	0	1.21529e-08	1.28792e-05	8.24959e-07	0	0	0	6.88823e-08	1.29527e-08	0	6.40326e-09	1.96497e-08	0	4.48353e-09	5.99027e-10	1.3314e-07	9.00924e-10	0	0	3.54381e-11	9.96268e-10	0	2.43848e-09	1.57925e-09	0	4.49595e-09	0	3.23815e-08	1.04698e-07	0	0	1.53449e-11	1.47117e-10	0	2.12732e-09	2.30988e-08	4.12721e-08	1.54325e-07	4.29287e-10	0	0	2.42739e-09	1.95089e-10	3.13614e-08	1.63041e-08	0	0	0	3.08712e-08	6.21698e-10	9.37197e-09	1.93037e-09	2.41032e-08	9.67194e-09	0	4.36757e-08	8.59475e-09	7.60716e-08	6.52887e-11	0	0	5.09885e-09	2.06926e-09	2.08527e-08	0	0	1.23915e-10	9.32577e-11	1.45077e-08	8.51686e-08	0	0	0	0	0	0	0	7.72465e-10	0	1.77318e-09	2.27735e-12	4.55311e-12	2.25413e-08	9.67559e-10	0	2.00982e-09	0	3.15745e-11	1.89737e-08	8.46391e-09	0	6.08463e-11	0	2.42499e-08	4.95969e-10	0	4.33137e-09
0.00953	0	1.55024e-08	0	4.23595e-09	0	3.68777e-07	1.21473e-05	1.86941e-07	0	0	0	4.95675e-08	1.21562e-08	0	9.92286e-09	1.5784e-08	0	6.53234e-09	1.32009e-10	1.62405e-07	3.85148e-10	0	0	1.45773e-10	3.12795e-09	0	1.28696e-09	1.15215e-09	0	8.13144e-09	0	2.16272e-08	1.23519e-07	0	0	0	2.12863e-10	0	1.54345e-09	3.38912e-08	5.41788e-08	9.25847e-08	5.72749e-10	0	0	2.09781e-09	9.76695e-11	1.96139e-08	3.31195e-08	0	0	0	2.51796e-08	7.35385e-10	1.34357e-08	1.88591e-09	1.27034e-08	1.35562e-08	0	3.06788e-08	1.58395e-08	7.47879e-08	1.1606e-10	0	0	3.37037e-09	5.32047e-09	1.2983e-08	0	0	1.43867e-10	1.56628e-09	7.48961e-09	7.54924e-08	1.46312e-11	0	0	0	0	0	0	1.91155e-09	0	7.72223e-10	4.91842e-11	0	2.52606e-08	4.50114e-10	0	2.34015e-09	0	1.65063e-10	1.97012e-08	1.01735e-08	0	1.40134e-10	0	2.6837e-08	3.29423e-10	0	6.19853e-09
0.009535	0	5.24926e-09	0	7.37215e-09	0	1.83449e-06	8.91384e-06	2.10347e-08	0	0	2.11344e-10	3.12868e-08	1.15134e-08	0	1.41357e-08	1.18323e-08	0	8.62598e-09	3.58552e-11	1.76184e-07	2.41448e-10	0	0	3.726e-10	6.6059e-09	0	5.26954e-10	7.85432e-10	0	1.24719e-08	0	1.38639e-08	1.32825e-07	0	0	0	2.86178e-10	0	1.19055e-09	4.63882e-08	6.96185e-08	4.49299e-08	9.93183e-10	0	0	1.71609e-09	6.02505e-11	1.07048e-08	5.51524e-08	0	0	0	1.86256e-08	1.05557e-09	1.75896e-08	2.0338e-09	5.19525e-09	1.76907e-08	0	1.90924e-08	2.73867e-08	6.80943e-08	2.92281e-10	0	0	2.00837e-09	1.06452e-08	6.8067e-09	0	0	1.70611e-10	5.7565e-09	3.36066e-09	6.08892e-08	8.53407e-10	0	0	0	0	0	0	3.58269e-09	0	2.07942e-10	1.91253e-10	0	2.62435e-08	1.87475e-10	0	2.58154e-09	7.89322e-13	5.10602e-10	1.9529e-08	1.18901e-08	0	2.56142e-10	0	2.75092e-08	2.52446e-10	0	8.19778e-09
0.00954	0	6.55547e-10	0	1.10295e-08	0	4.99339e-06	4.95922e-06	1.10828e-10	0	0	2.50145e-09	1.6578e-08	1.08268e-08	0	1.86393e-08	8.26106e-09	0	1.04825e-08	4.45304e-11	1.70814e-07	3.03707e-10	0	0	7.69739e-10	1.12447e-08	0	1.26674e-10	4.85772e-10	0	1.6955e-08	0	8.71445e-09	1.30069e-07	0	0	0	3.62473e-10	0	1.04362e-09	5.98649e-08	8.57892e-08	1.55498e-08	1.77305e-09	0	0	1.31758e-09	4.82154e-11	4.95795e-09	7.91569e-08	0	0	0	1.22485e-08	1.69083e-09	2.13358e-08	2.36008e-09	1.31417e-09	2.14167e-08	0	1.0263e-08	4.36357e-08	5.77333e-08	7.53891e-10	0	0	1.06725e-09	1.79008e-08	2.76114e-09	0	0	2.17288e-10	1.31749e-08	1.25168e-09	4.40478e-08	4.17622e-09	0	0	0	0	0	0	5.66855e-09	0	1.05453e-11	4.54472e-10	0	2.52828e-08	7.1424e-11	0	2.70742e-09	1.2622e-11	1.20921e-09	1.85618e-08	1.34916e-08	0	4.05825e-10	0	2.61361e-08	2.38025e-10	0	1.01609e-08
0.009545	0	0	0	1.47374e-08	0	9.35891e-06	1.97584e-06	0	0	0	8.59182e-09	6.74862e-09	9.93049e-09	0	2.28454e-08	5.35582e-09	0	1.18397e-08	1.91863e-10	1.47723e-07	6.50065e-10	0	0	1.41185e-09	1.65874e-08	0	3.29387e-12	2.58832e-10	0	2.09045e-08	0	5.52526e-09	1.15462e-07	0	0	0	4.36433e-10	0	1.10049e-09	7.33714e-08	1.00178e-07	2.55293e-09	2.93036e-09	0	0	9.37507e-10	4.83616e-11	1.86207e-09	1.00429e-07	0	0	0	6.90336e-09	2.80121e-09	2.42185e-08	2.86914e-09	6.84591e-11	2.4018e-08	0	4.56085e-09	6.36721e-08	4.58984e-08	1.75559e-09	0	0	5.02751e-10	2.63074e-08	6.9412e-10	0	0	3.08092e-10	2.34547e-08	3.54762e-10	2.79667e-08	1.13604e-08	0	0	0	0	0	0	7.9516e-09	0	0	8.42175e-10	0	2.25275e-08	2.71273e-11	0	2.70545e-09	5.47907e-11	2.41285e-09	1.69982e-08	1.48323e-08	0	5.81463e-10	0	2.29597e-08	2.78419e-10	0	1.19064e-08
0.00955	0	0	0	1.79475e-08	0	1.30688e-05	4.91272e-07	0	0	0	1.90646e-08	1.67056e-09	8.7274e-09	0	2.60874e-08	3.21104e-09	0	1.25159e-08	8.43737e-10	1.12903e-07	1.61057e-09	0	0	2.39698e-09	2.1977e-08	0	0	1.06903e-10	0	2.36689e-08	2.15656e-14	3.64832e-09	9.20192e-08	0	0	0	5.02485e-10	2.63969e-12	1.41597e-09	8.5805e-08	1.10231e-07	9.65742e-14	4.35754e-09	0	0	6.05667e-10	5.57346e-11	5.23601e-10	1.14129e-07	0	0	0	3.09421e-09	4.56654e-09	2.59208e-08	3.5774e-09	0	2.49406e-08	0	1.53932e-09	8.49845e-08	3.45726e-08	3.59738e-09	0	0	2.13186e-10	3.45486e-08	3.81105e-11	0	0	4.88892e-10	3.53455e-08	6.30145e-11	1.50177e-08	2.30019e-08	0	0	0	0	0	0	1.01448e-08	0	0	1.33716e-09	0	1.84472e-08	1.27205e-11	0	2.57953e-09	1.5742e-10	4.24942e-09	1.50839e-08	1.57616e-08	0	7.71181e-10	0	1.85337e-08	3.82739e-10	0	1.32622e-08
0.009555	0	0	0	2.01442e-08	0	1.39741e-05	4.76622e-08	0	0	0	3.31362e-08	7.95397e-11	7.22143e-09	0	2.77725e-08	1.77037e-09	0	1.24584e-08	2.80087e-09	7.47791e-08	3.72901e-09	0	0	3.84166e-09	2.66811e-08	0	0	2.56846e-11	0	2.47703e-08	4.13386e-11	2.57872e-09	6.46568e-08	3.32925e-10	0	0	5.56074e-10	1.14464e-10	2.14051e-09	9.60125e-08	1.14246e-07	0	5.86409e-09	0	0	3.42643e-10	6.80339e-11	9.42818e-11	1.16855e-07	0	0	0	9.13961e-10	7.13101e-09	2.63269e-08	4.51567e-09	0	2.39864e-08	0	3.21995e-10	1.03805e-07	2.50768e-08	6.52516e-09	0	0	8.83335e-11	4.10982e-08	0	0	0	8.4578e-10	4.69503e-08	3.74349e-12	6.3411e-09	3.83936e-08	0	0	0	0	0	0	1.19407e-08	0	0	1.90387e-09	1.77942e-13	1.37184e-08	9.8597e-12	0	2.34881e-09	3.67008e-10	6.78038e-09	1.30624e-08	1.61484e-08	0	9.6003e-10	0	1.35883e-08	5.71544e-10	0	1.40887e-08
0.00956	0	0	0	2.09567e-08	0	1.13926e-05	0	0	0	0	4.87167e-08	0	5.52743e-09	0	2.75381e-08	8.90702e-10	0	1.17591e-08	7.16305e-09	4.13128e-08	7.56701e-09	0	0	5.86469e-09	3.00429e-08	0	0	6.03117e-13	0	2.40322e-08	2.93228e-10	1.97829e-09	3.87821e-08	3.43476e-09	0	0	5.96319e-10	5.05688e-10	3.56671e-09	1.02932e-07	1.11837e-07	0	7.25981e-09	0	0	1.57911e-10	8.35939e-11	7.62239e-12	1.07808e-07	0	0	0	8.25447e-11	1.0536e-08	2.55321e-08	5.70993e-09	0	2.13251e-08	0	1.87633e-11	1.16088e-07	1.79519e-08	1.06128e-08	0	0	4.50183e-11	4.46675e-08	0	0	0	1.52929e-09	5.61812e-08	0	1.76113e-09	5.53713e-08	0	0	0	0	0	0	1.30702e-08	0	0	2.49173e-09	2.10104e-11	9.06769e-09	1.34122e-11	0	2.04417e-09	7.51214e-10	9.96285e-09	1.11366e-08	1.59079e-08	0	1.13159e-09	0	8.86137e-09	8.67671e-10	0	1.42988e-08
0.009565	0	0	0	2.04876e-08	2.66651e-07	6.7806e-06	0	0	0	0	6.29593e-08	0	3.84185e-09	0	2.53576e-08	4.04423e-10	0	1.06248e-08	1.48674e-08	1.75686e-08	1.33712e-08	0	0	8.55692e-09	3.16214e-08	0	0	0	0	2.16274e-08	1.00728e-09	1.63937e-09	1.86763e-08	1.16466e-08	0	0	6.26196e-10	1.3123e-09	6.16618e-09	1.05771e-07	1.03602e-07	0	8.35939e-09	0	0	4.96208e-11	1.00845e-10	1.41257e-13	8.90896e-08	0	0	0	0	1.46669e-08	2.38007e-08	7.15935e-09	0	1.74212e-08	0	0	1.18806e-07	1.31279e-08	1.56722e-08	0	0	3.97909e-11	4.45379e-08	0	0	0	2.77408e-09	6.13089e-08	0	1.59939e-10	7.07241e-08	0	0	0	0	0	0	1.33572e-08	0	0	3.04411e-09	1.26422e-10	5.11867e-09	2.4763e-11	0	1.7026e-09	1.40181e-09	1.36297e-08	9.44789e-09	1.50235e-08	0	1.26991e-09	0	4.94272e-09	1.28363e-09	0	1.38701e-08
0.00957	0	0	0	2.25272e-08	2.27194e-06	2.62045e-06	0	0	0	0	7.298e-08	0	2.35611e-09	0	2.15612e-08	1.62862e-10	0	9.31343e-09	2.60904e-08	4.66703e-09	2.07726e-08	0	0	1.19383e-08	3.1278e-08	0	0	0	0	1.80245e-08	2.4828e-09	1.43927e-09	6.25988e-09	2.5936e-08	0	0	6.51917e-10	2.66261e-09	1.05881e-08	1.04177e-07	9.08738e-08	0	9.00822e-09	0	6.65388e-11	5.31134e-12	1.18237e-10	2.40618e-13	6.49899e-08	0	0	0	0	1.92471e-08	2.14893e-08	8.82225e-09	0	1.29229e-08	0	0	1.11013e-07	1.02211e-08	2.12323e-08	0	0	6.59647e-11	4.07332e-08	0	0	0	4.89417e-09	6.14268e-08	5.3062e-13	0	8.11074e-08	3.32622e-12	0	0	0	0	0	1.27563e-08	0	0	3.50872e-09	4.00525e-10	2.27028e-09	4.8071e-11	0	1.36082e-09	2.43321e-09	1.74987e-08	8.07382e-09	1.35573e-08	0	1.36153e-09	0	2.17213e-09	1.80901e-09	0	1.28481e-08
0.009575	0	0	0	3.92753e-08	6.7174e-06	4.52046e-07	0	0	0	0	7.66171e-08	0	1.20561e-09	0	1.67614e-08	5.63864e-11	0	8.06562e-09	3.98472e-08	3.04305e-10	2.87197e-08	0	0	1.59109e-08	2.91869e-08	0	0	0	0	1.38585e-08	4.98926e-09	1.3085e-09	8.98264e-10	4.52967e-08	0	0	6.82414e-10	4.6847e-09	1.75809e-08	9.83395e-08	7.54081e-08	0	9.11205e-09	0	6.58639e-10	0	1.34312e-10	7.68105e-12	4.06211e-08	0	0	0	0	2.38471e-08	1.8963e-08	1.06071e-08	0	8.51585e-09	0	0	9.41991e-08	8.80352e-09	2.66049e-08	0	0	1.51061e-10	3.40123e-08	0	0	0	8.23007e-09	5.66838e-08	2.34999e-11	0	8.41686e-08	3.17145e-10	0	0	0	0	1.04993e-13	1.13628e-08	2.81778e-11	0	3.84668e-09	9.282e-10	6.35581e-10	8.71713e-11	0	1.04953e-09	3.97347e-09	2.12124e-08	7.04005e-09	1.16449e-08	0	1.3973e-09	0	6.05874e-10	2.40325e-09	0	1.134e-08
0.00958	1.6192e-10	0	2.97776e-11	1.13529e-07	1.22284e-05	3.82568e-10	0	0	0	0	7.30628e-08	0	4.52782e-10	0	1.17092e-08	1.5698e-11	0	7.05941e-09	5.40751e-08	0	3.57458e-08	0	0	2.02224e-08	2.57704e-08	0	0	0	0	9.76695e-09	8.65881e-09	1.2144e-09	0	6.66879e-08	0	0	7.29313e-10	7.51478e-09	2.7813e-08	8.89916e-08	5.90399e-08	0	8.6556e-09	0	2.08382e-09	0	1.48187e-10	6.02428e-11	2.04295e-08	0	0	0	0	2.79201e-08	1.65294e-08	1.23736e-08	0	4.78091e-09	0	0	7.18264e-08	8.55864e-09	3.1025e-08	0	0	3.5809e-10	2.5662e-08	0	0	0	1.30354e-08	4.82126e-08	1.64262e-10	0	7.93382e-08	1.80673e-09	0	0	0	0	7.87459e-11	9.40393e-09	3.40357e-10	0	4.03825e-09	1.77003e-09	4.04824e-11	1.42914e-10	0	7.89508e-10	6.14477e-09	2.44023e-08	6.33832e-09	9.47449e-09	0	1.37358e-09	0	3.94017e-11	2.9987e-09	0	9.49902e-09
0.009585	2.91761e-09	0	4.75337e-10	3.9215e-07	1.59785e-05	0	0	0	0	0	6.31066e-08	0	8.26946e-11	0	7.12364e-09	2.9146e-12	0	6.40136e-09	6.62606e-08	0	4.04905e-08	0	0	2.44613e-08	2.15822e-08	0	0	0	0	6.24571e-09	1.33823e-08	1.15691e-09	0	8.58649e-08	1.66706e-11	0	8.07878e-10	1.13072e-08	4.16045e-08	7.72776e-08	4.33874e-08	0	7.70565e-09	0	4.41627e-09	0	1.59917e-10	2.30727e-10	7.08161e-09	0	1.01938e-15	0	0	3.08964e-08	1.4403e-08	1.39465e-08	0	2.09009e-09	0	4.30509e-13	4.82777e-08	9.3178e-09	3.38276e-08	0	0	7.77156e-10	1.71568e-08	0	0	0	1.93203e-08	3.77628e-08	6.1686e-10	0	6.79237e-08	5.57942e-09	0	0	0	0	4.47617e-10	7.20242e-09	1.21722e-09	0	4.08428e-09	2.94243e-09	0	2.12424e-10	0	5.90539e-10	9.03289e-09	2.67598e-08	5.94387e-09	7.25536e-09	0	1.29279e-09	0	0	3.51586e-09	0	7.50312e-09
0.00959	1.05458e-08	0	2.89163e-09	1.22761e-06	1.58908e-05	0	0	0	0	0	4.88975e-08	0	3.47795e-15	1.16566e-09	3.54898e-09	1.47574e-13	0	6.14641e-09	7.40795e-08	0	4.20347e-08	0	0	2.80975e-08	1.71804e-08	0	0	0	0	3.5668e-09	1.87536e-08	1.15619e-09	0	9.87079e-08	3.41641e-10	0	9.39496e-10	1.6241e-08	5.86408e-08	6.45287e-08	2.96576e-08	0	6.39769e-09	0	7.52883e-09	0	1.70489e-10	5.89883e-10	9.60178e-10	0	4.41464e-11	0	0	3.23043e-08	1.27015e-08	1.51423e-08	0	5.56287e-10	0	6.43627e-11	2.75924e-08	1.10085e-08	3.46055e-08	0	0	1.49736e-09	9.79528e-09	0	0	0	2.67058e-08	2.71794e-08	1.64942e-09	0	5.26159e-08	1.27244e-08	0	0	0	0	1.28175e-09	5.08546e-09	2.85671e-09	0	4.00326e-09	4.41426e-09	0	2.91464e-10	0	4.53191e-10	1.26486e-08	2.8095e-08	5.82761e-09	5.18283e-09	0	1.16303e-09	0	0	3.88801e-09	0	5.53174e-09
0.009595	2.37974e-08	0	1.39399e-08	3.12061e-06	1.22157e-05	0	0	0	0	0	3.33147e-08	0	0	7.53485e-09	1.27287e-09	0	0	6.32702e-09	7.59578e-08	0	4.00729e-08	0	0	3.05719e-08	1.30238e-08	0	0	0	6.02178e-11	1.77265e-09	2.40991e-08	1.23609e-09	0	1.02421e-07	1.65709e-09	0	1.15631e-09	2.25153e-08	7.77812e-08	5.20072e-08	1.85668e-08	0	4.90974e-09	1.38314e-11	1.11031e-08	0	1.81765e-10	1.16432e-09	0	0	2.42578e-10	0	0	3.18836e-08	1.14634e-08	1.58026e-08	0	2.46001e-11	0	3.78605e-10	1.24526e-08	1.35541e-08	3.33022e-08	6.36497e-11	0	2.56463e-09	4.42034e-09	0	0	0	3.43672e-08	1.79246e-08	3.52509e-09	0	3.65791e-08	2.38302e-08	0	0	0	0	2.69302e-09	3.30035e-09	5.32864e-09	0	3.82569e-09	6.10273e-09	0	3.7521e-10	0	3.73025e-10	1.68894e-08	2.83658e-08	5.96152e-09	3.40827e-09	0	9.9702e-10	0	0	4.06951e-09	0	3.74371e-09
0.0096	4.22273e-08	0	5.98061e-08	6.27604e-06	7.16664e-06	0	0	0	0	0	1.9176e-08	0	0	2.09641e-08	2.25759e-10	0	0	6.97209e-09	7.15259e-08	0	3.49927e-08	0	0	3.14183e-08	9.41591e-09	0	0	0	7.54541e-10	7.35982e-10	2.86024e-08	1.42729e-09	0	9.63999e-08	4.99695e-09	0	1.50868e-09	3.03253e-08	9.70814e-08	4.06944e-08	1.03584e-08	0	3.43347e-09	2.89612e-10	1.46836e-08	0	1.96323e-10	1.93307e-09	0	0	6.48468e-10	0	0	2.96548e-08	1.06734e-08	1.58266e-08	0	0	0	1.12961e-09	3.68108e-09	1.6768e-08	3.02386e-08	7.55359e-10	0	3.94328e-09	1.29133e-09	0	0	0	4.11292e-08	1.08035e-08	6.39073e-09	0	2.24957e-08	3.84727e-08	0	0	0	0	4.68931e-09	1.96945e-09	8.52294e-09	0	3.5872e-09	7.87166e-09	0	4.57872e-10	0	3.46307e-10	2.15144e-08	2.76736e-08	6.31773e-09	2.02058e-09	0	8.10354e-10	0	0	4.03769e-09	0	2.25985e-09
0.009605	6.42205e-08	0	2.25285e-07	9.99333e-06	3.05775e-06	0	0	0	0	0	8.54465e-09	0	0	4.0966e-08	4.16367e-13	0	0	8.10394e-09	6.17239e-08	0	2.77708e-08	0	0	3.03857e-08	6.49775e-09	0	0	0	2.55277e-09	2.40076e-10	3.1496e-08	1.77257e-09	0	8.23692e-08	1.15803e-08	0	2.07629e-09	3.98095e-08	1.1409e-07	3.1181e-08	4.88733e-09	0	2.14251e-09	1.23155e-09	1.77872e-08	0	2.17386e-10	2.84729e-09	0	0	1.27463e-09	0	0	2.59222e-08	1.02837e-08	1.5193e-08	0	0	0	2.41313e-09	3.30813e-10	2.02901e-08	2.60351e-08	2.77108e-09	0	5.50179e-09	1.02678e-10	0	0	0	4.57213e-08	5.95009e-09	1.01753e-08	0	1.19324e-08	5.4938e-08	0	0	0	0	7.14704e-09	1.09161e-09	1.21342e-08	0	3.32229e-09	9.54467e-09	0	5.33214e-10	0	3.76557e-10	2.61461e-08	2.62264e-08	6.86361e-09	1.04168e-09	0	6.20551e-10	6.47478e-10	0	3.79655e-09	0	1.15205e-09
0.00961	8.71829e-08	0	7.20047e-07	1.26754e-05	8.31466e-07	0	0	0	0	0	2.3179e-09	0	0	6.48161e-08	0	0	0	9.71126e-09	4.85164e-08	0	1.9718e-08	0	0	2.75202e-08	4.27766e-09	0	0	0	5.59543e-09	5.62368e-11	3.22604e-08	2.32889e-09	0	6.37187e-08	2.23779e-08	0	2.98294e-09	5.09699e-08	1.26374e-07	2.36697e-08	1.73518e-09	0	1.15302e-09	3.25759e-09	2.00121e-08	0	2.48972e-10	3.82929e-09	0	0	2.09538e-09	0	0	2.12075e-08	1.02261e-08	1.39654e-08	0	0	0	4.18267e-09	0	2.36162e-08	2.14155e-08	6.69592e-09	0	7.03669e-09	0	0	0	0	4.71265e-08	3.01694e-09	1.45426e-08	0	5.20616e-09	7.04042e-08	0	0	0	0	9.81379e-09	5.81123e-10	1.56984e-08	0	3.05976e-09	1.093e-08	0	5.95193e-10	0	4.81826e-10	3.03088e-08	2.4287e-08	7.55562e-09	4.35274e-10	0	4.51898e-10	4.27112e-09	0	3.37606e-09	0	4.38841e-10
0.009615	1.07957e-07	0	1.90579e-06	1.28674e-05	8.88746e-08	0	0	0	0	0	1.09834e-10	0	0	8.81303e-08	0	0	0	1.17066e-08	3.4324e-08	0	1.21559e-08	0	0	2.31778e-08	2.6779e-09	0	0	0	9.72535e-09	8.90241e-12	3.07645e-08	3.16268e-09	0	4.43319e-08	3.75166e-08	0	4.41413e-09	6.35717e-08	1.32114e-07	1.80649e-08	3.24958e-10	0	5.03119e-10	6.73867e-09	2.11228e-08	0	2.96184e-10	4.7808e-09	0	0	3.04781e-09	0	0	1.61347e-08	1.04139e-08	1.228e-08	0	0	0	6.27581e-09	0	2.62396e-08	1.70201e-08	1.2836e-08	0	8.33534e-09	0	0	0	0	4.48998e-08	1.44623e-09	1.89254e-08	0	1.68639e-09	8.16304e-08	0	0	0	7.33619e-13	1.2346e-08	3.2207e-10	1.86805e-08	0	2.82041e-09	1.18525e-08	0	6.38622e-10	0	7.0287e-10	3.35036e-08	2.21186e-08	8.33503e-09	1.24549e-10	0	3.26203e-10	1.1983e-08	0	2.82712e-09	0	8.54505e-11
